category,subcategory,recipe_id,recipe_name,quantity,unit,ingredient_name,directions
Dessert,Cookie,32,Blue Chip Cookie,0.5,cups,walnuts,
Dessert,Cookie,33,Bourbon Balls,1,cup,semisweet chocolate chips,"Melt chocolate in double boiler over hot water. Combine syrup and liquid. Combine crumbs, sugar, and nuts. Add chocolate mixture. Let stand 30 minutes. Shape in 1"" balls. Roll in granulated or powdered sugar. Let ripen i covered container at lest 3 days."
Dessert,Cookie,33,Bourbon Balls,3,tbsp,light corn syrup,
Dessert,Cookie,33,Bourbon Balls,0.5,cup,bourbon (or light cream),
Dessert,Cookie,33,Bourbon Balls,2.5,cups,crushed vanilla wafers,
Dessert,Cookie,33,Bourbon Balls,0.5,cup,powdered sugar,
Dessert,Cookie,33,Bourbon Balls,1,cup,finely chopped walnuts,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,2,cups,flour,"Sift flour, soda, and salt. Blend butter and sugar. Add eggs and vanilla; beat well. Add All-Bran cereal and chocolate chips. Add dry ingredients, mix well. Drop by spoonful onto cookie sheet. Bake at 375 degrees about 12 minutes."
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,0.5,tsp,baking soda,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,0.5,tsp,salt,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,1,cup,margarine,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,1.5,cups,sugar,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,2,,eggs,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,1,tsp,vanilla,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,1,cup,All-Bran cereal,
Dessert,Cookie,34,Chocolate Crisp Bran Cookie,1,cup,chocolate chips,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,3,cups,flour,Blend first 5 ingredients until it resembles corn meal. Add egg and vanilla. Mix well. Press firmly into ungreased jelly roll pan. Bake at 350 degrees for 25 minutes. Cool slightly. Melt chocolate over hot water. Stir in peanut butter and cereal. Spread on cookie dough. Let stand until chocolate sets. Cut into 35 bars.
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,1.25,cups,brown sugar,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,0.5,cup,margarine,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,0.33,cup,crunchy peanut butter,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,0.25,tsp,salt,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,1,,"egg yolk, beaten",
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,1,tsp,vanilla,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,1,cup,chocolate chips,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,0.5,cup,crunchy peanut butter,
Dessert,Cookie,35,Chocolate Peanut Brunch Bars,1.5,cups,Special K cereal,
Dessert,Cookie,36,Chocolate Trio Squares,0.25,cup,margarine,"Cream butter, mis in four, and salt. Spread in greased and floured 9"" pan. Bake 15 minutes at 350 degrees. Beat eggs and sugar until smooth. Stir in all other ingredients and blend well. Spread over first layer. Bake 350 degrees for 15 minutes. Cool in pan."
Dessert,Cookie,36,Chocolate Trio Squares,1,cup,sifted flour,
Dessert,Cookie,36,Chocolate Trio Squares,0.25,tsp,salt,
Dessert,Cookie,36,Chocolate Trio Squares,2,,"eggs, well beaten",
Dessert,Cookie,36,Chocolate Trio Squares,0.75,cup,light brown sugar,
Dessert,Cookie,36,Chocolate Trio Squares,0.5,cup,coconut,
Dessert,Cookie,36,Chocolate Trio Squares,1,tsp,vanilla,
Dessert,Cookie,36,Chocolate Trio Squares,2,tbsp,flour,
Dessert,Cookie,37,Frosting,1,cup,semisweet chocolate chips,"Melt chocolate. Blend in syrup and water, Spread over Cookie. Sprinkle on nuts. Leave in pan overnight. Cut into 36 squares."
Dessert,Cookie,37,Frosting,0.25,cup,light corn syrup,
Dessert,Cookie,37,Frosting,1,tbsp,water,
Dessert,Cookie,37,Frosting,,,chopped nuts,
Dessert,Cookie,38,Christmas Logs,8,ounces,crushed walnuts,"Preheat oven to 350 degrees. Put walnuts and dates through coarse blade of grinder. Combine with 1.5 cup coconut, sugar, and eggs. Mix well. Shape by spoonfuls into 3"" logs, 3/4"" wide. Roll in rest of coconut, coating well. Bake 10-12 minutes until golden. Cool. Makes 30 logs."
Dessert,Cookie,38,Christmas Logs,1,cup,pitted dates,
Dessert,Cookie,38,Christmas Logs,2.5,cups,flake coconut,
Dessert,Cookie,38,Christmas Logs,1,cup,brown sugar,
Dessert,Cookie,38,Christmas Logs,2,,eggs,
Dessert,Cookie,39,Christmas Snowballs,0.75,cup,butter,"Combine first 5 ingredients. Blend well. Stir in flour, chocolate chips, and nuts. Form 1"" balls. Place on ungreased cookie sheet. Bake 30 minutes at 350 degrees. Roll in powdered sugar while still warm. Makes approx. 5 dozen."
Dessert,Cookie,39,Christmas Snowballs,1,tsp,vanilla,
Dessert,Cookie,39,Christmas Snowballs,1,tbsp,water,
Dessert,Cookie,39,Christmas Snowballs,0.125,tsp,salt,
Dessert,Cookie,39,Christmas Snowballs,0.33,cup,sugar,
Dessert,Cookie,39,Christmas Snowballs,2,cups,flour,
Dessert,Cookie,39,Christmas Snowballs,6,oz.,chocolate chips,
Dessert,Cookie,39,Christmas Snowballs,1,cup,finely chopped walnuts,
Dessert,Cookie,39,Christmas Snowballs,,,powdered sugar,
Dessert,Cookie,40,Crisp Oatmeal Fruit Strips,1,cup,butter or margarine,"Beat butter and sugar together until fluffy; beat in egg. Stir flour with soda, then stir into creamed mixture with raisins and rolled oats. Mix well. Divide dough into 15 equal portions. Place 3 or 4 portions each on ungreased 12"" by 15"" baking sheet. Pinch dough to shape 8"" ropes and place at least 2 inches apart. Flatten each rope into a 2"" wide strip. Bake in a 30 degree oven until golden brown, about 10 minutes. Let cool on pan about 2 minutes, then cut each strip diagonally into 1 inch wide bars. Let Cookie cool on pan then transfer from pan with a wide spatula. Store in an airtight container at room temperature up to 2 weeks. Makes about 12 dozen."
Dessert,Cookie,40,Crisp Oatmeal Fruit Strips,1.5,cups,sugar,
Dessert,Cookie,40,Crisp Oatmeal Fruit Strips,1,,eggs,
Dessert,Cookie,40,Crisp Oatmeal Fruit Strips,2,cups,flour,
Dessert,Cookie,40,Crisp Oatmeal Fruit Strips,2,tsps,soda,
Dessert,Cookie,40,Crisp Oatmeal Fruit Strips,2,cups,raisins (or finely diced prunes or dates),
Dessert,Cookie,40,Crisp Oatmeal Fruit Strips,1.25,cups,rolled oats,
Dessert,Cookie,41,Frosted Delights,1.5,cups,sifted flour,"Sift flour, salt and baking powder together. Cream shortening with sugar until fluffy. Add eggs, vanilla and sifted ingredients and mix well. Spread batter very thin on baking sheets. Fold brown sugar into egg whites, add nuts. Spread over cookie batter. Bake at 325 degrees for 30 minutes. Cut into squares. Makes 30."
Dessert,Cookie,41,Frosted Delights,0.5,tsp,salt,
Dessert,Cookie,41,Frosted Delights,1,tsp,baking soda,
Dessert,Cookie,41,Frosted Delights,0.5,cups,shortening,
Dessert,Cookie,41,Frosted Delights,1,cup,granulated sugar,
Dessert,Cookie,41,Frosted Delights,2,,eggs,
Dessert,Cookie,41,Frosted Delights,0.5,tsp,vanilla,
Dessert,Cookie,41,Frosted Delights,1,cup,brown sugar,
Dessert,Cookie,41,Frosted Delights,1,,"egg white, stiffly beaten",
Dessert,Cookie,41,Frosted Delights,1,cup,chopped nuts,
Dessert,Cookie,42,Ginger Snap Bars,1,cup,brown sugar,"Mix first four ingredients. Add dry ingredients with milk. Mix well. Add nuts. Pour into greased 9"" square pan. Bake at 350 degrees for 35 to 40 minutes. Cool in pan. Cut into 24 bars, roll in powdered sugar."
Dessert,Cookie,42,Ginger Snap Bars,1,,eggs,
Dessert,Cookie,42,Ginger Snap Bars,2,tbsp,margarine,
Dessert,Cookie,42,Ginger Snap Bars,0.25,cup,molasses,
Dessert,Cookie,42,Ginger Snap Bars,1,tsp,vanilla,
Dessert,Cookie,42,Ginger Snap Bars,1,cup,flour,
Dessert,Cookie,42,Ginger Snap Bars,0.5,tsp,soda,
Dessert,Cookie,42,Ginger Snap Bars,0.5,tsp,salt,
Dessert,Cookie,42,Ginger Snap Bars,0.5,tsp,cinnamon,
Dessert,Cookie,42,Ginger Snap Bars,0.5,tsp,ginger,
Dessert,Cookie,42,Ginger Snap Bars,0.25,tsp,cloves,
Dessert,Cookie,42,Ginger Snap Bars,0.5,cup,milk,
Dessert,Cookie,42,Ginger Snap Bars,1,cup,chopped nuts,
Dessert,Cookie,43,Ginger Snaps,0.75,cup,shortening,Roll in little balls. Dip in sugar and flatten with glass dipped in water. Bake at 350 degrees about 7 minutes.
Dessert,Cookie,43,Ginger Snaps,1,cup,brown sugar,
Dessert,Cookie,43,Ginger Snaps,1,,eggs,
Dessert,Cookie,43,Ginger Snaps,0.25,cup,molasses,
Dessert,Cookie,43,Ginger Snaps,1,tsp,ginger,
Dessert,Cookie,43,Ginger Snaps,1,tsp,cinnamon,
Dessert,Cookie,43,Ginger Snaps,0.5,tsp,cloves,
Dessert,Cookie,43,Ginger Snaps,2,tsp,soda,
Dessert,Cookie,43,Ginger Snaps,2,cups,flour,
Dessert,Cookie,44,Honey Graham Crackers,2,cups,flour,"Stir all ingredients about 3 minutes to mix well. Divide in half. Place each half on 17""x14"" baking sheet. Flatten and roll to 12"" x 10"" rectangle, dusting with flour to prevent sticking. Cut into 2"" squares. Prick with fork.Bake at 425 degrees for 8-10 minutes until lightly browned. Cut apart while hot. Cool on baking sheet. Makes 60. 50 calories each."
Dessert,Cookie,44,Honey Graham Crackers,0.5,cup,whole wheat flour,
Dessert,Cookie,44,Honey Graham Crackers,0.33,cup,brown sugar,
Dessert,Cookie,44,Honey Graham Crackers,0.5,cup,shortening,
Dessert,Cookie,44,Honey Graham Crackers,0.5,tsp,cinnamon,
Dessert,Cookie,44,Honey Graham Crackers,0.25,cup,honey,
Dessert,Cookie,44,Honey Graham Crackers,0.25,cup,oil,
Dessert,Cookie,44,Honey Graham Crackers,3,tbsp,cold water,
Dessert,Cookie,44,Honey Graham Crackers,1,tsp,salt,
Dessert,Cookie,44,Honey Graham Crackers,1,tsp,baking soda,
Dessert,Cookie,45,Jello Pastel Cookie,0.75,cup,margarine,"Mix shortening, sugar, gelatin, eggs, and vanilla. Blend in dry ingredients. Roll into 3/4"" balls. Place 3"" apart on a cookie sheet. Flatten each with the bottom of a glass dipped in sugar. Bake 6-8 minutes at 375 degrees. Makes 4 dozen."
Dessert,Cookie,45,Jello Pastel Cookie,0.5,cup,sugar,
Dessert,Cookie,45,Jello Pastel Cookie,3,oz. pkg.,fruit jello,
Dessert,Cookie,45,Jello Pastel Cookie,2,eggs,,
Dessert,Cookie,45,Jello Pastel Cookie,1,tsp.,vanilla,
Dessert,Cookie,45,Jello Pastel Cookie,2.5,cups,flour,
Dessert,Cookie,45,Jello Pastel Cookie,1,tsp.,baking powder,
Dessert,Cookie,45,Jello Pastel Cookie,1,tsp.,salt,
Dessert,Cookie,45,Lemon Squares,1,cup,flour,"Mix first 3 ingredients well. Press into 8""x8""x2"" pan. Build up 1/2"" edge. Bake 20 minutes at 350 degrees. Beat remaining 6 ingredients until light and fluffy. Pour over hot crust. Bake another 25 minutes. Cool. Dust with the powdered sugar. Cut into squares."
Dessert,Cookie,45,Lemon Squares,0.5,cup,margarine,
Dessert,Cookie,45,Lemon Squares,0.25,cup,powdered sugar,
Dessert,Cookie,45,Lemon Squares,2,eggs,,
Dessert,Cookie,45,Lemon Squares,1,cup,sugar,
Dessert,Cookie,45,Lemon Squares,0.5,tsp,baking powder,
Dessert,Cookie,45,Lemon Squares,0.25,tsp,salt,
Dessert,Cookie,45,Lemon Squares,2,Tbsp,lemon peel,
Dessert,Cookie,45,Lemon Squares,2,Tbsp,Lemon juice,
Dessert,Cookie,46,Minties,1,,eggs,"Beat eggs until thick and foamy. Gradually add sugar and continue to beat. Soften mint jelly with a fork and add oil. Mix well. Add the flour, baking powder, and salt. Spread mixture in a 9""x13"" pan that is oiled. Bake at 350 degrees for 25 minutes. Frost with mint frosting: Cream 1/4 cup margarine. Add 1/2 cup mint jelly. Blend. Add 2 cups sifted powdered sugar. Mix Well. Cut into 32 bars."
Dessert,Cookie,46,Minties,0.66,cup,oil,
Dessert,Cookie,46,Minties,0.5,cup,sugar,
Dessert,Cookie,46,Minties,0.75,cup,mint apple jelly,
Dessert,Cookie,46,Minties,1.5,cups,flour,
Dessert,Cookie,46,Minties,1.5,tsp,baking powder,
Dessert,Cookie,46,Minties,1,tsp,salt,
Dessert,Cookie,47,Oatmeal Cookie,1.25,cups,brown sugar,Mix ingredients in the order given. Drop by teaspoonful onto a cookie sheet. Bake 8-10 minutes at 350 degrees.
Dessert,Cookie,47,Oatmeal Cookie,1,scant cup,shortening,
Dessert,Cookie,47,Oatmeal Cookie,2,,eggs,
Dessert,Cookie,47,Oatmeal Cookie,5,tsp,raisin liquid,
Dessert,Cookie,47,Oatmeal Cookie,1,tsp,"soda, dissolved in raisin liquid",
Dessert,Cookie,47,Oatmeal Cookie,2.5,cups,flour,
Dessert,Cookie,47,Oatmeal Cookie,2,cups,oats,
Dessert,Cookie,47,Oatmeal Cookie,1,pinch,salt,
Dessert,Cookie,47,Oatmeal Cookie,1,cup,"raisins, boiled 20 min.",
Dessert,Cookie,47,Oatmeal Cookie,1,tsp,cinnamon,
Dessert,Cookie,47,Oatmeal Cookie,1,tsp,all-spice,
Dessert,Cookie,47,Oatmeal Cookie,1,cup,walnuts,
Dessert,Cookie,48,Oatmeal Fudge Bars,0.5,cup,shortening,"Oatmeal Layer: Grease 9""x9"" baking pan. Beat shortening with sugar until fluffy. Beat in egg and vanilla. Sift flour with soda and salt into sugar mixture. Mix well. Stir in oats and nuts. Remove 1 cup for topping. Press the rest of the mixture evenly into the bottom of the pan. Fudge Layer: Preheat oven to 350 degrees. In small sauce pan combine chocolate chips butter, milk, and salt. Cook over low heat, stirring until chocolate and butter are melted. Remove from the heat. Stir in nuts and vanilla. Spread chocolate mixture over oatmeal layer. Sprinkle top with reserved oatmeal mixture. Bake 25 minutes or until topping is lightly browned."
Dessert,Cookie,48,Oatmeal Fudge Bars,1,cup,"light brown sugar, firmly packed",
Dessert,Cookie,48,Oatmeal Fudge Bars,1,,eggs,
Dessert,Cookie,48,Oatmeal Fudge Bars,0.5,tsp,vanilla,
Dessert,Cookie,48,Oatmeal Fudge Bars,0.75,cup,sifted flour,
Dessert,Cookie,48,Oatmeal Fudge Bars,0.5,tsp,baking soda,
Dessert,Cookie,48,Oatmeal Fudge Bars,0.5,tsp,salt,
Dessert,Cookie,48,Oatmeal Fudge Bars,2,cups,quick-cooking oats,
Dessert,Cookie,48,Oatmeal Fudge Bars,0.5,cup,"walnuts, chopped",
Dessert,Cookie,49,Fudge Layer,1,6 oz. pkg.,semi-sweet chocolate chips,
Dessert,Cookie,49,Fudge Layer,1,Tbps.,butter or margarine,
Dessert,Cookie,49,Fudge Layer,0.33,cup,sweetened condensed milk,
Dessert,Cookie,49,Fudge Layer,0.25,tsp,salt,
Dessert,Cookie,49,Fudge Layer,0.5,cup,"walnuts, chopped",
Dessert,Cookie,49,Fudge Layer,1,tsp,vanilla,
Dessert,Cookie,50,Peanut Butter Cookie,1.25,cups,sugar,Form into balls. Flatten with fork dipped in flour or sugar. Bake for 8 minutes at 375 degrees.
Dessert,Cookie,50,Peanut Butter Cookie,1,cup,brown sugar,
Dessert,Cookie,50,Peanut Butter Cookie,1,cup,margarine,
Dessert,Cookie,50,Peanut Butter Cookie,2,,eggs,
Dessert,Cookie,50,Peanut Butter Cookie,1,cup,peanut butter,
Dessert,Cookie,50,Peanut Butter Cookie,3,cups,flour,
Dessert,Cookie,50,Peanut Butter Cookie,1,tsp,soda,
Dessert,Cookie,50,Peanut Butter Cookie,0.5,tsp,salt,
Dessert,Cookie,50,Peanut Butter Cookie,1,tsp,vanilla,
Dessert,Cookie,51,Pineapple Graham Bars,0.25,cup,butter or margarine,"Preheat oven to 350 degrees. Lightly grease 8""x8""x2"" pan. Mix butter with sugar until light. Beat in egg. Stir in flour, graham cracker crumbs, pineapple, and walnuts. Bake 30-35 minutes or until browned and surface is firm to the touch. Let cool completely in plan. Cut into 20 bars."
Dessert,Cookie,51,Pineapple Graham Bars,0.5,cup,"light brown sugar, firmly packed",
Dessert,Cookie,51,Pineapple Graham Bars,1,,egg,
Dessert,Cookie,51,Pineapple Graham Bars,0.5,cup,sifted flour,
Dessert,Cookie,51,Pineapple Graham Bars,0.5,cup,graham cracker crumbs,
Dessert,Cookie,51,Pineapple Graham Bars,1,8 1/2 oz. can,"crushed pineapple, drained.",
Dessert,Cookie,51,Pineapple Graham Bars,0.5,cup,"walnuts, chopped",
Dessert,Cookie,52,Prune Nut Bars,1.5,cups,pitted prunes,"Cook Prunes - drain and chop. Mix margarine, sugar and 1 cup of four. Press into 9"" square pan. Bake at 350 degrees for 25 minutes. Sift remaining 1/3 cup flour with baking powder and salt. Beat brown sugar into eggs, lemon and vanilla. Add flour, mix well. Add prunes, nuts, and coconut. Spread over baked bars. Bake at 350 degrees for 30-35 minutes. Cool. Cut into 24 bars. Roll in confectioner's sugar."
Dessert,Cookie,52,Prune Nut Bars,0.5,cup,margarine,
Dessert,Cookie,52,Prune Nut Bars,0.25,cup,sugar,
Dessert,Cookie,52,Prune Nut Bars,1.33,cups,sifted flour,
Dessert,Cookie,52,Prune Nut Bars,0.5,tsp,baking powder,
Dessert,Cookie,52,Prune Nut Bars,0.25,tsp,salt,
Dessert,Cookie,52,Prune Nut Bars,1,cup,brown sugar,
Dessert,Cookie,52,Prune Nut Bars,2,,eggs,
Dessert,Cookie,52,Prune Nut Bars,2,tsp,lemon juice,
Dessert,Cookie,52,Prune Nut Bars,1,tsp,vanilla,
Dessert,Cookie,52,Prune Nut Bars,1,cup,"walnuts, chopped",
Dessert,Cookie,52,Prune Nut Bars,0.5,cup,coconut,
Dessert,Cookie,52,Prune Nut Bars,,,confectioner's sugar,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,4,,eggs,"Mix eggs, sugar, oil, spices, and pumpkin. Add oats, soda, salt nuts, and raisins. Mix well. Add flour, 1/2 at a time. Drop by teaspoons on ungreased cookie sheet. (These will not spread.) Bake 10 minutes at 325 degrees. Remove from pan. Store in tightly sealed container."
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,3,cups,sugar,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,cup,oil,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,3,cups,oatmeal,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,2,tsp,soda,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,tsp,salt,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,cup,nuts,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,cup,raisins,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,0.5,tsp,allspice,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,0.75,tsp,ginger,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,tsp,pumpkin pie spice,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,tsp,cinnamon,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,tsp,cloves,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,tsp,nutmeg,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,1,small can,pumpkin pie spice,
Dessert,Cookie,53,Pumpkin Oatmeal Cookie,4,cups,flour,
Dessert,Cookie,54,Snickerdoodles,2.75,cups,flour,Mix first 7 ingredients. Roll in balls. Dip in mixture of cinnamon and sugar. Bake for 8-10 minutes at 375 degrees. Makes 4 dozen.
Dessert,Cookie,54,Snickerdoodles,2,tsp,cream of tartar,
Dessert,Cookie,54,Snickerdoodles,1,tsp,baking soda,
Dessert,Cookie,54,Snickerdoodles,0.5,tsp,salt,
Dessert,Cookie,54,Snickerdoodles,0.75,cups,margarine,
Dessert,Cookie,54,Snickerdoodles,1.5,cups,sugar,
Dessert,Cookie,54,Snickerdoodles,2,,eggs,
Dessert,Cookie,54,Snickerdoodles,2,Tbps,sugar,
Dessert,Cookie,54,Snickerdoodles,1,tsp,cinnamon,
Dessert,Cookie,55,Soft Sugar Cookie,0.5,cup,butter or margarine,"Cream butter. Add sugar gradually while continuing to cream. Ad eggs one at a time, beating well after each. Add vanilla. Beat until light and fluffy. Add mixed dry ingredients, alternately with sour cream; begin and end with dry ingredients. For 3 inch Cookie drop by heaping teaspoons. With spatula flatten into circles about 2 inch wide. Sprinkle with sugar and cinnamon. Bake in hot oven - 400 degrees for 10-20 minutes. Makes about thirty - 3 inch Cookie."
Dessert,Cookie,55,Soft Sugar Cookie,1.5,cups,sugar,
Dessert,Cookie,55,Soft Sugar Cookie,2,,eggs,
Dessert,Cookie,55,Soft Sugar Cookie,1,tsp,vanilla,
Dessert,Cookie,55,Soft Sugar Cookie,3,cups,sifted flour,
Dessert,Cookie,55,Soft Sugar Cookie,1,tsp,salt,
Dessert,Cookie,55,Soft Sugar Cookie,0.5,tsp,baking powder,
Dessert,Cookie,55,Soft Sugar Cookie,0.5,tsp,baking soda,
Dessert,Cookie,55,Soft Sugar Cookie,1,cups,sour cream,
Dessert,Cookie,55,Soft Sugar Cookie,,,cinnamon and sugar,
Dessert,Cookie,56,Thumbprint Cookie,0.5,cup,Crisco (shortening),Mix first 5 ingredients. Add flour. Roll into ball. Make a thumbprint in each ball. Cook 8-10 minutes at 350 degrees. Fill with jelly or chopped nuts.
Dessert,Cookie,56,Thumbprint Cookie,1,,eggs,
Dessert,Cookie,56,Thumbprint Cookie,2,cups,sugar,
Dessert,Cookie,56,Thumbprint Cookie,0.5,tsp,salt,
Dessert,Cookie,56,Thumbprint Cookie,1,tsp,vanilla,
Dessert,Cookie,56,Thumbprint Cookie,1.66,cups,flour,
Dessert,Cookie,57,Walnut Squares,1,cup,margarine,"Cream butter and sugar. Beat in egg yolk. Sift four and spice, add to creamed mixture. Spread dough in 15""x10""x1"" jelly roll pan. Press flat with hands. Beat egg white slightly, brush on dough. Sprinkle nuts on top and press into dough. Bake in 250 degree oven for 1 hour. While hot cut into 1.5"" squares. Cool. Makes about 70."
Dessert,Cookie,57,Walnut Squares,1,cup,sugar,
Dessert,Cookie,57,Walnut Squares,1,,eggs,
Dessert,Cookie,57,Walnut Squares,2,cups,flour,
Dessert,Cookie,57,Walnut Squares,0.33,tsp,nutmeg,
Dessert,Cookie,57,Walnut Squares,1,cups,"nuts, chopped",
Dessert,pie,58,Banana Cream Pie,1,,baked pastry shell,"In a heavy saucepan dissolve cornstarch inwater; stir in sweetened condensed milk and egg yolks. Cook and stir until thickened and bubbly. Remove from heat; add margarine and vanilla. Cool slightly. Slice 2 bananas; dip in lemon juice and drain. Arrange on bottom of prepare crust. Pour filling over bananas; cover. Chill 4 hours or until set. Spread top with whipped cream. Slice remaining bananas; dip in lemon juice, drain and garnish top of pie. Refrigerate leftovers."
Dessert,pie,58,Banana Cream Pie,3,Tbsp,cornstarch,
Dessert,pie,58,Banana Cream Pie,1.66,cups,water,
Dessert,pie,58,Banana Cream Pie,1,14 oz can,sweetened condensed milk,
Dessert,pie,58,Banana Cream Pie,3,,"egg yolks, beaten",
Dessert,pie,58,Banana Cream Pie,2,Tbsp,margarine or butter,
